Date,MSFT,AAPL,NVDA,AMZN,GOOGL,META,GOOG,CVX,TSLA,LLY,UNH,AVGO,JPM,V,XOM,JNJ,HD,MA,PG,COST,MRK,ABBV,ADBE,CRM,AMD
2021-01-28,3.9212755440043314,4.645310515480327,2.6582298869183014,2.5810309694723355,3.719795749040548,4.333021950100081,3.6789854225940712,2.8411223584322762,2.167699762955327,4.355709858108524,1.9860086254941889,1.816093048231736,3.0816104989739546,1.5515784253690055,3.4205810065014988,2.2160100908276816,1.924833609616165,1.711324940246299,1.722502975582345,0.9353180448928127,2.5873034033670717,3.072274332871525,1.5042995663736802,2.250472703403747,2.8007022933719057
2021-01-29,3.4943711491312137,4.415254119242789,2.7617264623946887,2.345404268736917,3.119148367687746,3.5299582694346223,3.088516873393071,3.32464925279523,3.096025842047008,3.342949378945452,2.293710935174514,1.8451167962059387,2.81051292610286,2.0183503746406273,3.2817940162004136,2.083974557447445,1.7688300459226494,2.013305729885477,1.6558623818964096,1.1563286937836934,2.950377836767655,3.6176616705316715,1.5874984803663759,2.037384341502536,3.3212419922053025
2021-02-01,3.069764901836522,3.8121185677075826,2.5225662067303225,2.021465947651659,2.189649432021647,2.8990965109795317,2.164337644213317,3.63534271110902,2.989302177501398,2.336351563222076,2.424894483780522,1.700403014048427,2.525851536861005,2.041362340097773,3.5356666773002026,1.9158833209024877,1.9674153145201645,2.0454970862648714,1.4690908646539227,1.37127916621315,2.8990304702890226,4.014822309110584,1.470372565565064,1.4393982422634617,3.3726100068240803
2021-02-02,2.5486101134899672,3.100340703730137,2.431020343426392,1.6424461894350995,1.7751949290922602,2.711826944817551,1.7199096161316116,3.4069834033686637,3.1062480716270913,2.419776292548095,2.2934964843113708,2.0684095991909897,2.0680895208526704,2.063785851452989,3.264518247436785,2.0096451454611146,2.00116868169373,2.1997567019482847,1.3269762212628797,1.3465372588863924,2.6114603432989507,3.950052264855334,1.628634044969727,1.4404387687537201,3.3967305073571326
2021-02-03,2.635451846164937,2.927133210574701,2.453625974296854,1.6316724879614874,3.511146874076796,2.7258890668090294,3.5104811483649585,2.5344591461852857,3.1071883445294457,2.72288131220224,2.1441627937381824,2.084184689300685,1.9699162200727118,1.8325563548828552,2.4729953324848446,2.1342795632438007,2.0038720355865522,2.1282370266752864,1.2864379211961448,1.3474377290964255,2.321599476862691,3.503285727760886,1.7983828053757558,1.776661367576159,3.457832707239403
2021-02-04,2.4500652060069927,2.920646788429439,2.253181334048297,1.6672489632291145,4.342304910158797,2.7275125116869616,4.330432806471816,2.226664282582044,3.094620706488891,2.7495521071911404,1.8409490478153272,2.1472624280045713,2.4249398798654127,2.227148877256379,2.560558828828212,2.1199659595379585,2.0008089857800915,2.4382235545363273,1.2762834174818583,1.2688367185457654,2.3145941662236833,3.2184312993446125,2.1534577782552167,2.0846784995329637,3.4849251755237676
2021-02-05,2.106037174444647,2.908857737023335,2.158263952958629,1.7489653807677956,5.151590825277045,2.64628766487086,5.135341021595876,1.8854016463453056,3.0844661936978084,2.8151016594629854,1.987001963841739,2.1550876201462126,2.7844081711336806,2.586998024822706,3.5223606566128796,2.1064614904118057,1.8207222292192067,2.676678338042205,1.2766062669617328,1.1760462586329776,2.179348891048968,2.9648244406327575,2.480037821077099,2.3983809320160367,3.3026483952509387
2021-02-08,1.858128661927801,2.560675374077091,3.2903999935704684,1.7567017036684385,5.603347727505335,2.3543030904331177,5.567260748509205,2.00397232881776,2.9100791279260565,2.5502559000785032,1.8500726790021058,2.2673353222972277,3.3022447055799735,2.741109055653825,5.128154617419351,2.092301561741934,1.5469302253713397,2.8052955852481727,1.0908011964378257,1.1067846751184482,1.8429355639855327,2.5838477110136475,2.7480749273041583,2.5421155542895835,2.846223670334885
2021-02-09,1.7231091075678033,1.9914381712532354,3.792512575234312,1.742796669014579,5.832130166712898,1.4365247978646103,5.7893050574783675,2.182976051901571,2.6005511411790074,2.1576388797003623,1.5915181185072025,2.4006260119454796,3.554958208883256,2.8437387381989336,5.503957240132816,1.7418368858850108,1.3105210804263665,2.8290238916887502,0.47419186240265754,0.7968548240321378,1.4068637502494608,2.348883239744358,2.9999239867054666,2.472468726553887,1.9165763175268982
2021-02-10,1.4415903382075106,1.2787875893781446,4.347874134766062,1.5903991232668144,5.37832274004111,1.4193633918488568,5.359687610448971,2.577907102549639,2.955967671561489,2.050371212090035,1.593552949734256,1.914370469698259,3.3303626344346955,2.6133557998524424,5.649617443315689,1.660689228130199,1.3470005138509202,2.4087538796314267,0.48981066707258536,0.7954010402939405,1.5650089496795114,2.246374057442738,2.7306951491646347,2.1963732538878853,2.3641702279625694
2021-02-11,1.4961721325121737,1.2089225972964057,5.165551929999262,1.4940336695465852,4.875812324917005,1.4900489063770792,4.862456498126072,2.7852366750624946,3.1707286822459984,1.6587805941993303,1.4789769879624803,1.6961250736199696,3.1299998386310426,2.6790782735869683,5.496424494208612,1.353626284663186,1.3284487223875736,2.493303598431794,0.34293906417321907,0.8414221883731637,1.5461113285079189,2.2737467796177406,2.5509969400953647,2.079527567247691,2.645457790400747
2021-02-12,0.7468437392363773,0.8519198965276333,4.980780608949037,1.0891463667836678,3.6362482129257483,1.0544066359573738,3.627507542199002,2.4617718720988018,2.734922535347935,1.5990739225749495,1.5055745918364183,1.3871334095052934,2.6200446877290915,1.9691627628879,4.882367709765647,1.4398381130879065,1.1763187031108326,1.8153345870539845,0.42975242136726155,0.8323487076428748,1.5419349778204794,2.1002723146093265,1.767863070725453,1.5609542239009313,2.6133098181924987
2021-02-16,0.6328884058864405,0.9716654837786852,5.029207013824068,1.1431201716146588,2.626663998529473,0.9545029813841404,2.6275497755220227,2.2143453078263557,3.240779565494946,1.6852165738990308,1.6038740093168844,1.6738346800262136,2.2072674865768143,1.4649244682333262,4.1554857698657015,1.4117555479593922,0.8772520991292703,1.1103158947381997,0.46696950380296454,0.7044181711457816,1.5240659520774629,1.8784158428024562,1.2346966520810163,1.713122495087787,2.446985502752837
2021-02-17,0.4177940060316627,1.4681266261859691,4.729909294489023,0.8718452729505173,0.9679450121090042,1.0409533964983866,0.9739788121225791,2.374363005302261,3.193058575390522,1.5325544115882197,1.3635096182047273,1.7428807532532704,2.1373012205241686,1.2547243099242094,3.3530851669927926,1.251244299958759,0.7428753451610164,1.0574861659835058,0.4664005373025839,0.735713574528918,1.1438229885248123,1.7345384007345293,1.1097117823784215,1.9064589903876554,2.3733917580163193
2021-02-18,0.417321265523251,1.9373061105855613,4.143357392492728,0.9017629180557559,0.8874431299037486,0.9617158175590798,0.9220508678857156,2.391391648476703,3.395329276173774,1.1471740180911993,1.001269325152169,1.6190879654145742,2.0489468008113225,0.7145875148919668,2.6722748346210747,0.8458426683485624,0.7973334426045584,0.9116829524523749,0.5151508601349015,0.7375277411711407,0.7015562452385098,1.7035754875311664,0.8504360495930957,1.9109318011807166,2.2669582064975167
2021-02-19,0.49853767267570415,2.1009874915463844,3.4812930747063313,0.990052101001045,0.6363898483464827,1.340448652074412,0.6745279884875319,2.3276662603212426,3.550934969050659,1.1883337825725635,1.0529420644729783,1.7229134734726554,2.398416179029525,0.8778647967460633,2.0813241723185287,0.6927985984472163,0.804112516027385,1.0017784060913602,0.6245109496845331,0.7464311143329447,0.6623643134660825,1.4615794589719084,1.2645128249595614,1.9406640379725542,2.037057881594923
2021-02-22,1.2594548922437814,2.682514308845855,2.4207180022308243,1.3197608124354487,0.8807535936404123,1.7282271169186392,0.8957514118891144,2.544990574662307,5.0323950837512,1.248795343452392,0.9935721639449049,1.4476796829794256,2.626375700363335,0.868850493055601,2.508216146977922,0.9676359520177371,0.8711766857855515,1.035204336411234,0.6982146561783406,0.9056901124294824,0.5474598143004584,1.1427665623572614,2.092825717336774,1.8891843692994563,2.642834758603281
2021-02-23,1.7558818482172647,2.9320479672289,2.7177758939799386,1.458919173822853,0.9962844524063579,1.7446740636136542,0.9996045940476409,3.0232273802848377,5.836325810728602,1.20608605160695,0.9131197487456331,1.4690297248567394,2.9271608448278568,1.0621544726256362,3.1945781181985966,1.3349590018013695,1.5249507956539563,1.5446938651057747,0.6552416531156433,1.3959156303651319,0.5656300553476707,1.077831307728274,2.5460487051412666,2.0506360124703673,3.332828814897394
2021-02-24,1.9556345713331542,3.0764782782759235,2.52925072091648,1.7215758087218715,0.975842324654317,1.8171573101180136,0.9705133078189168,3.828906635111124,5.380180191948894,1.1814124405788062,0.9740881876911961,1.408522581381858,3.231867010647767,1.9266605402444095,4.028551065448665,1.353018396179752,2.507783756154638,2.893467637896305,0.6324865001070098,1.6881119000525073,0.5719704068971985,1.4905995153927991,2.5797343325754856,1.9126558091872445,3.479514261445778
2021-02-25,2.466952029223757,3.612625603839057,4.110666378619156,2.5196677506410015,1.4852119060803617,2.3484073854150607,1.42002474309623,4.119056072412287,6.465276983568804,1.1750832255394292,0.8470022460077162,2.016163199537531,3.0474078468968777,1.928406902543473,4.227411289282486,1.2792064809106416,3.399292111943044,2.922800143940236,0.7025266666299773,2.2749150260588205,0.5767978581944604,1.4736886428059903,3.07301243618289,2.3367920924445444,4.130537312880127
2021-02-26,2.5085615456481776,3.739208038247959,4.329162418163239,2.823881270847833,1.7409388747456294,2.5099995142807177,1.6562665202931575,3.802448670434572,7.07427915952222,1.1767224113998107,0.8016663485740526,2.1200869126208977,2.4409137362959505,1.950675903216082,3.6238285675604485,1.5805112058048687,3.7798984958661643,3.0204635786203093,1.235391765889764,2.8165473796570897,1.0889627084285096,1.3673031610725963,3.247927852335749,4.115023848872204,4.0426945289052965
2021-03-01,2.30412788180408,3.1396254948485267,4.417212237765229,2.8016617467649114,1.7122704059466298,2.4143793986345385,1.634336459442481,3.5326350246175733,6.501614457396084,1.117355786076015,1.0049177437565804,2.1850600931523565,1.9555168911210816,2.1410385438720763,3.3054716755603333,1.5685990308973143,3.862734191094925,3.3227479247123006,1.4330207817255378,3.1058108846688355,1.411834811490578,1.338548736434869,2.959541860163721,5.071962255814038,3.278036802480724
2021-03-02,2.142910788702322,2.683851329780722,4.285180428626537,2.872298165940353,1.5932266455218325,2.15417103554938,1.5160702290357413,3.107785697184949,6.337965576516516,1.0657707053624434,1.0192714784528618,2.067107856633665,1.7319675760011384,2.1539219331041197,3.125086922238686,1.5973473250943455,3.951859009407013,3.4725345705715194,1.5866847122964205,3.3408940253384762,1.5475502860523185,1.0810066916978538,2.3377809050382,5.728173142368685,2.8955826600937495
2021-03-03,2.100561811607674,2.5587946535557498,4.946599514382128,3.0061689083173113,1.5654124605093918,1.8333590884187339,1.4836190488109067,3.051534313539529,6.245721092596995,0.9611988731137668,0.9934388878477177,2.2705691329738107,1.6139887453805588,2.0444940961249056,3.0659227629815105,1.7215720055398065,3.7866814287601747,3.297666179887155,1.6931514742979012,3.384804458651489,1.4444132696977228,1.058064661518542,2.4106744859060347,6.511930666259366,3.115239008845888
2021-03-04,1.8650537478603193,2.579025544850912,5.734544807623113,2.7696638867989227,1.3659583673439915,1.5209651912852458,1.277782660893658,2.6675698231950475,6.469543884694438,0.9973045354034384,1.0071512222449743,3.086875641131228,1.2615374481644188,1.9791467742339444,3.0875709633976935,2.0016455236645645,3.4441158249781454,3.0062548613374784,1.633572885001774,3.368643334528247,1.4512272825215158,1.1039498343198042,2.6459795906287042,6.804481232076634,3.933542624574165
2021-03-05,1.4304231031665482,2.178486783904961,5.628232851312872,2.554887947564184,1.4310721594948905,1.5952451404947436,1.3380228817185436,2.9024209354149773,6.550238751514994,1.0831931263179904,1.621190087364179,3.1290242713369514,1.1359512341024853,1.4526016689798038,3.5785707688362542,1.9783096259698085,2.757892602054629,2.250070722826755,1.5664362030065035,3.1381353491165194,1.428300037985706,0.888741145464351,2.775192814324153,6.290070940371153,3.834071796722225
2021-03-08,1.5085588402398493,2.7528921273134666,6.803987429721447,2.7076253139400333,1.5826983170902853,1.7146715968523567,1.4734018347317717,3.245501633312189,8.359731893269222,1.062701318761599,2.1355942728656245,4.427169514665463,1.1823706802456204,1.3798809206268483,3.997674311323373,1.8948868854650476,1.757490690141175,1.9994075611849245,1.6230767913612802,3.058587532351211,1.306510804561768,0.95034687678023,3.777210552933108,5.851823799640892,5.113250667428206
2021-03-09,1.523389530265077,2.6212398007069035,6.5772441122682865,2.298978999590139,1.568756885843115,1.7079419346434077,1.4660298182844085,3.3400100017569003,8.209470044749287,1.045498606223447,2.501471075724129,4.573891631598393,1.1892777764482951,1.4593708095956532,4.008062250441684,1.8548342906107815,1.5800685220753434,2.2740054271211814,1.521418846634831,2.7738887029003556,1.247476310843522,0.9152727191741885,3.8000613705252366,5.266413311564056,5.167697781794878
2021-03-10,1.4591155120359345,2.5110250808962844,5.482856675547395,1.9704928540067859,1.4214422497590387,1.733964379705891,1.325846329673736,3.8302546506373623,7.122407381254383,1.0519478786334728,2.631563421563378,4.544746183496808,1.396897038899765,1.7387872188765034,4.506068292552801,1.613653858914351,1.8588254571952905,2.8256644558614106,1.484868424359147,2.2590986293509205,1.2861333045528631,0.8251961680059897,3.425207662543264,3.508712536760475,4.809404050669734
2021-03-11,1.6167665670595688,2.503407117050096,5.372261529329549,2.0927764372090536,1.6244061187082472,2.249850457298601,1.544272515601042,3.993061318430348,7.3279704490014,1.040981414586757,2.628945982756179,4.5483592409216085,1.5272037581839395,2.1650776914745324,4.513119189435681,1.2551209337538438,2.1418963988734028,3.178245200642369,1.5108704887170077,2.0671622531949105,1.2880535869016323,0.8524324561069304,3.3323947328483228,2.042439470320189,4.755513370996488
2021-03-12,1.6947814374741603,2.5077402008823264,4.820827578424652,2.0849250579449863,1.5580083161797706,2.2866970318728517,1.4802488493682129,3.6160368917626986,7.484903240752369,1.1507897323065648,2.6878649064968494,4.428546796978555,1.396362683600592,2.169488430770279,3.944533704558824,1.3104362957687212,2.6209654817935126,3.1848651297120583,1.615611129013936,2.0725650242271327,1.3145788445519715,0.8931400262934122,3.1996047660713267,1.8895446830592848,4.435229528779758
2021-03-15,1.5986202364829487,1.9523310928357431,4.014295408076782,1.8237194658949363,1.5286660107395174,2.6211965482899924,1.455373913959362,3.1863222961101556,7.291434401703226,2.7203344193436165,2.5992418194204365,3.7546390760922774,1.419621142795158,2.2168333786484804,3.500273911899647,1.3875403912699023,3.3057233486114015,3.267369759896794,1.7310421224008727,2.0225580940638292,1.5781729646994025,1.229496021317843,2.6219121276646185,1.612486447562854,3.6778945659858646
2021-03-16,1.7603334854713832,2.020133013843025,3.878924042214356,1.8151026018975396,1.6045230194474056,3.0829807192574323,1.5122649209121093,2.570460319454607,7.214737406210207,3.3616750307833128,2.386116976940637,3.6608715676228645,1.2389065686141398,2.2333761335522864,2.7623293369889392,1.5490761083068547,3.9282243737351044,3.271161992320782,1.7652837260403846,1.993782087018316,1.8634023157763975,1.588190209836786,2.007860682064393,1.6603278223535374,3.417321994697759
2021-03-17,1.6786084880178618,2.199984754430779,4.219791859893909,1.9768058843067033,1.5000570937100783,3.381475485168798,1.3984024381654943,1.9674696217369632,7.491853787675476,4.169574052874521,1.807905690436984,4.235686423425668,1.2804680666464439,2.0626854202777145,1.867202638515335,1.576938226795554,4.080076416009066,3.042447631917186,1.5521474771751844,2.0758848893758435,2.134722425904003,1.75890775517518,2.0616243867721677,1.4655891263034342,3.60332132812266
2021-03-18,1.4183916939308066,2.1811807280118325,4.1038017875892745,1.795858414344644,1.5663758983200895,3.1963502250492097,1.465267061681084,2.0552126924159357,7.186160117770397,4.9714273529638096,1.157876019862272,4.203089420585462,1.3186108645958834,1.3820184610703885,2.5516456803391723,1.0580623678719123,3.743641848554797,2.084650059517946,0.8314073351119873,2.0142273725819524,1.959079016688875,2.0246468381136973,2.0605547595673426,1.113134194184268,3.570455336792084
2021-03-19,1.4684199838103202,2.2272838805148774,4.0209313942911455,1.6519234265891005,1.4723187254175232,3.7323622565042873,1.3641369171281181,2.682657791448958,6.282389112307884,5.3072615548208955,1.4464556083314453,4.35211099765382,1.072640431381898,2.4498143272844697,3.198929858292347,0.8085524499189195,3.4876887830647028,2.3617834997706413,0.6934117793807206,1.9093673569391054,1.8572320604924561,2.341667752374354,2.058286118681132,1.0932621421146986,3.5436729680441563
2021-03-22,1.1355700305625611,1.676288193818669,2.4065126103215406,1.0095171365913982,1.329077486678595,3.545278722326786,1.2685482091466047,3.2064068569372663,2.8895690663273013,5.270859985132068,1.6967801472942023,3.4103075023033904,1.2791045199019382,3.122451130119245,3.7487047100925666,0.6578425634998556,3.1874869256034764,2.796473549766284,0.8776012112187377,1.392580663597766,1.8249938231792013,2.350953953054051,1.3135876227506482,0.8916850790331105,2.44678286291735
2021-03-23,1.19418937955254,1.6427438737362938,2.1177130514745093,1.1038717072916053,1.3267289691038417,3.4851961671255025,1.2678681180867506,3.6213845505135582,3.0020465887059173,5.146315458791228,1.9135922807148682,3.0553947994070794,1.572084958162801,3.5778922349387567,4.335966768814945,0.44318965823058004,3.0117865877262497,3.2622871391253536,1.2503692576978336,1.5213738338418732,1.5865200767114003,2.4422099037535507,1.571642055571693,0.9092240507548344,2.4672670624417976
2021-03-24,1.1316211749624847,1.6309084191953087,1.855097018509409,1.0349677665588515,1.3401535176045622,2.9302382238528777,1.2983268163688533,3.4292498781226066,3.772342921882214,4.946754845871534,1.9777465448385378,2.3412856832315665,1.7277457394649869,3.8379228062195936,4.172182904356345,0.49599023028829325,2.747772689562988,3.3410076972549545,1.4769927948997448,1.56123022626528,1.4217990889579952,2.651212196107841,1.3503322381552334,1.0539158148251775,2.699658970706516
2021-03-25,1.1574858897460905,1.696466295213586,2.1998699357597116,1.122794620937269,1.0839314880022637,2.7977067228873422,1.001000903541089,3.0976588373737988,3.8854497438642013,4.174681273043681,2.033328315139594,2.1570897144669208,1.7443386047576188,3.797583233945793,3.910854955580587,0.4843063745685739,2.5664392279469346,3.235487755291343,1.6271107204644066,2.085267239029308,1.1753795016568618,2.697697832201511,1.3497533477403314,1.4296475548237164,3.1001762515137132
2021-03-26,1.1735757712168382,1.6872246482562963,2.206176134633311,1.1837064937465325,1.1275712581040216,2.222102301593513,1.0508748374030878,2.564577668410951,4.350373966042615,1.661496027704432,2.2688618480603204,1.9143411169520361,1.6866820583951263,3.5335920238947756,2.9963904426474746,0.8978428242139971,2.7608081210447812,2.9314968231466545,2.004127772990737,2.7282698971504344,0.781074339386937,2.5950222622868657,1.8889101791589487,1.491957075208283,3.1830779510977294
2021-03-29,1.1745079926754731,1.6259885070835898,2.124609108792319,1.1872137613944598,1.1126452644118354,1.9918637506856525,1.0323724193004544,2.110939248054084,4.249915874417478,1.5154355401925106,2.3463744832192592,1.9157764253037297,1.6427221597477983,3.2398865416670843,2.3706565030153772,1.2648025732884947,2.808908029147471,2.553328670430857,2.4873613228787397,3.2941394558894643,0.916686189722987,2.1629236337938957,2.2213352338419705,1.484731591367321,2.9872006862254286
2021-03-30,1.1589674660422866,1.3429510413379258,1.9095572587615863,1.219201631372043,0.863185587220894,1.869814980807648,0.7955667813218841,1.97225767155171,4.111364587029611,1.047122007133465,2.0838636038224356,2.0942722344505356,1.6602906078452797,2.687362877597581,2.0141484541809165,1.3975714640970693,2.930042058531223,1.9367597998728237,2.521227502516379,3.2593358061048217,0.9106895517242953,1.309163056071361,2.3432997645456326,1.4078676052179493,2.6379263943345586
2021-03-31,1.1105506814989707,0.9815593010815797,1.9202878488870867,1.0639848316201375,0.6148993764958323,2.063938108416073,0.5137516368915594,1.7001208976731514,3.171623783791861,1.0534563596817612,1.375959659524693,1.8192195837235765,1.6279625925407757,2.0271370590714906,1.313863945695901,1.414004209611592,2.6970763791755457,1.1484343803953143,2.3877585196952475,3.226856732820857,0.9055948855266772,1.636896094831333,2.6867388959450964,1.3732743911878487,1.7579235811639875
2021-04-01,1.4316648467470532,1.0639992055426675,2.8428129008739944,1.2180384627904859,1.5195512309801529,2.1291103518504224,1.4453708591729912,1.713271676742811,3.2572029626419514,1.0536212153011164,1.174616525811059,1.8895189446370697,1.271309980287082,1.6247456198397927,1.403587674903956,1.3381988789690904,2.4973641735188115,0.9861839446879186,2.109215918917867,2.714681705397882,0.9010322702102687,1.807678728177402,2.7917060742400945,1.7730122525853227,2.214359111337777
2021-04-05,2.1343466033881975,1.4836930233828451,3.6180138090811593,1.8305285234450872,2.9772053970677783,3.0315034564420316,2.89811431058141,1.6459527281343393,3.927768576010903,1.0520162883297506,1.0591520316542562,2.3036663942791122,1.167701882904394,1.889674205436144,1.4035095684858805,1.198273382221643,2.812292052682142,1.1997653612400914,1.6228834576072555,2.4541899799219506,0.8760863455158004,1.6323759224022314,2.9526041493705573,2.176081671669643,2.578932641754143
2021-04-06,2.5340959365370095,1.8161994304996174,4.013920460506719,2.1911673098440785,3.574750559904655,3.44674986860165,3.5528152450050943,1.5145631381106184,4.337885287381741,1.0739233604131049,1.1646465097194383,2.46978452562562,1.1096711535912405,1.9902305053745801,1.3576936108519577,1.053846812391742,2.7140196376706633,1.3982978753941748,1.2612744607576845,2.1849729152136192,0.9678720106308202,1.6438567360087784,3.121555115961955,2.4955302318218715,2.7693204154380853
2021-04-07,2.9339457683250467,2.3162494501343023,4.552885754206291,2.7397266719025923,4.134688324174534,4.078212414361664,4.119791079478974,1.1616005854363536,4.411283009231792,1.1279063127831173,1.2438265232061827,2.524811999957587,0.9059104044032058,1.9952132954505073,1.0720173180857873,0.8202459677956594,2.3556949260583946,1.449107951159594,1.1502745600616304,1.9792741557899052,0.9859180096721102,1.6220451752188128,3.3206005145192856,2.7276646115939585,3.1473582533718742
2021-04-08,3.3289735210702824,2.840668334019485,4.713022356812994,3.145692347287065,4.424800349302685,4.188504891721356,4.453991621063395,1.3449991906991186,4.450182225440478,0.8911161692001911,1.3518749850219998,2.370102754558686,0.7495835602448956,1.9216412136535126,1.1272161694043443,0.7433781284775519,1.9816911379398678,1.8480855203953266,0.953335324089078,1.4282137934288477,1.1087929816067437,1.2967147198726192,3.2233510341881515,3.019208088161816,3.409062702616655
2021-04-09,3.492229298443652,3.462183292444534,4.423168610681066,3.558640587390131,4.551693614607307,3.7656479170300683,4.6173584322081345,1.50329313579027,4.416259123546742,0.8499573712804982,1.4402384892771212,2.2079564020786484,0.8633982610368782,1.739437431406271,1.185630076361889,0.8274897885329889,1.8873261566653272,2.1062829155478555,0.7284542537348206,1.2760117752938696,1.0856700085014994,1.0587207873975653,2.8451555324770097,3.331577706844856,3.2741146529051433
2021-04-12,3.6123149481051984,3.559198037996013,5.079554792036843,3.6727562225919654,4.195018612051202,3.234839675475096,4.266990066366214,1.5091941593142006,4.1280227895754695,0.9638400766809876,1.4342164987428594,2.225792491217312,0.9262505774505775,1.7578426489335275,1.1348520810379739,0.8821653351723339,2.0299155779016766,2.3485377568505346,0.7230016185953221,1.3412631136645683,1.0648031005823404,1.1253771539351287,2.9096026307340574,3.3163227387293666,3.130846284671885
2021-04-13,3.5781596764799763,3.8037000458161523,5.789158597630475,3.6823495824712142,3.7645088814359733,2.8911148652609646,3.8506459855563246,1.3566036982067982,4.840087812896465,0.9203799058160569,1.270518065654026,2.231576728527317,0.8636446655996901,1.7329641633530222,1.012100171496252,0.9923313339161164,1.8893799043590478,2.393629658857627,0.6896343223789152,1.449651878323603,0.7451634012583203,1.1878830061990924,3.012620723447751,3.3597824286476348,2.8132395328846553
